id,YEAR,NI,STOPS,NETWORK,LABOREXP,STAFF,ELECEXP,KWH,TOTCOST,NARROW_T,RACK,TUNNEL,T,Q1,Q2,Q3,CT,PL,PE,PK,VIRAGE,LABOR,ELEC,CAPITAL,LNCT,LNQ1,LNQ2,LNQ3,LNNET,LNPL,LNPE,LNPK,LNSTOP,LNCAP,RAILROAD 
26,89,12,12,21510,2292,32,485,3817,5741,0,0,1,4,350000,6309000,3628315,7685.409,95883.54,0.1700979,4534.71,0,39.92336,8.448006,51.62864,10.71846,12.76569,15.65749,15.10428,3.068518,13.24227,-1.771381,10.1909,2.484907,2.65835,25
26,90,12,12,21510,2342,31,495,3546,6307,0,0,1,5,350000,6392000,3268953,8096.277,96981.24,0.1791963,5090.776,0,37.13334,7.848423,55.01823,10.71843,12.76569,15.67056,14.99998,3.068518,13.20155,-1.719273,10.25446,2.484907,2.65835,25
26,91,12,12,21510,2662,34,509,3614,7362,0,0,1,6,355000,6531000,3491701,8837.936,93990.54,0.169077,6011.006,0,36.15865,6.913882,56.92746,10.86421,12.77987,15.69207,15.0659,3.068518,13.22835,-1.777401,10.47875,2.484907,2.65835,25
26,92,12,12,21510,2940,34,622,4037,7534,0,0,1,7,354000,6529000,3269941,8446.188,96940.12,0.1727296,4845.392,0,39.02309,8.255906,52.721,10.7975,12.77705,15.69176,15.00028,3.068518,13.23788,-1.756028,10.24181,2.484907,2.65835,25
26,93,12,12,21510,3024,33,675,4016,7671,0,0,1,8,349000,6727000,3684371,8230.687,98322.28,0.1803409,4637.435,0,39.4212,8.799375,51.77943,10.72853,12.76283,15.72164,15.11961,3.068518,13.20891,-1.712906,10.15482,2.484907,2.65835,25
26,94,12,12,21510,3108,35,644,3734,7864,0,0,1,9,338000,7722000,3421239,8149.223,92020.73,0.1787246,4636.714,0,39.52187,8.189217,52.28891,10.72759,12.7308,15.85958,15.04551,3.068518,13.15168,-1.721909,10.16367,2.484907,2.65835,25
26,95,12,12,21510,3089,33,630,3531,7896,0,0,1,10,317000,7234000,2206248,8106.776,96104.79,0.1831825,4666.486,0,39.12107,7.978724,52.9002,10.69773,12.66666,15.7943,14.6068,3.068518,13.17047,-1.697273,10.14543,2.484907,2.65835,25
26,96,12,12,23048,2142,24,589,3415,7556,0,0,1,11,314000,5307000,1880064,7616.936,89969.76,0.1738653,5292.613,0,28.34833,7.79513,63.85654,10.6876,12.65715,15.48454,14.44682,3.137579,13.1567,-1.749474,10.32354,2.484907,2.65835,25
27,85,13,46,53804,21212,353,1461,13416,36429,1,0,1,0,2585000,135000000,1923405,54209.82,89420.62,0.1620533,3849.96,1,58.22834,4.010541,37.76112,12.72045,14.76524,18.71951,14.46961,3.985348,13.22094,-1.81983,10.07565,3.828641,3.620698,26
27,86,13,46,53857,21315,337,1599,12795,37191,1,0,1,1,2594000,137000000,1857764,52678.47,89588.19,0.1770123,3837.992,1,57.31225,4.299428,38.38832,12.6035,14.76871,18.73476,14.43488,3.986332,13.13451,-1.731536,9.984241,3.828641,3.620698,26
27,87,13,46,53857,21426,341,1601,12857,39455,1,0,1,2,2591000,151000000,1690585,55259.11,88001.19,0.1744028,3900.391,1,54.3049,4.057787,41.63731,12.66618,14.76755,18.83596,14.34058,3.986332,13.13149,-1.746388,10.01522,3.828641,3.620698,26
27,88,13,46,53857,22809,347,1734,13260,41435,1,0,1,3,2646000,155000000,1816949,56916.21,90291.2,0.1796281,4313.682,1,55.04766,4.184868,40.76747,12.6662,14.78856,18.86039,14.41267,3.986332,13.12766,-1.716867,10.08641,3.828641,3.620698,26
27,89,13,43,53857,23700,347,1740,13018,44388,1,0,1,4,2681000,159000000,1935727,59421.69,91432.02,0.1789305,4468.897,1,53.39281,3.919978,42.68721,12.71317,14.8017,18.88156,14.47599,3.986332,13.14411,-1.720758,10.12565,3.7612,3.620698,26
27,90,13,43,53857,26238,353,1781,13303,47124,1,0,1,5,2683000,168000000,1837878,60492.94,95415.42,0.1718608,4433.303,1,55.67863,3.779391,40.54197,12.77135,14.80245,18.93983,14.42412,3.986332,13.22707,-1.76107,10.15797,3.7612,3.620698,26
27,91,13,43,53857,28948,357,1865,13693,51065,1,0,1,6,2697000,176000000,1637072,61302.52,97343.14,0.1635066,4443.005,1,56.68853,3.652208,39.65926,12.83448,14.80765,18.98384,14.30842,3.986332,13.2969,-1.810902,10.20999,3.7612,3.620698,26
27,92,13,43,53857,30923,358,1982,13899,54052,1,0,1,7,2714000,172000000,1366842,60596.41,96835.3,0.1598657,4427.979,1,57.20972,3.666839,39.12344,12.84541,14.81393,18.96331,14.12801,3.986332,13.31419,-1.833421,10.22912,3.7612,3.620698,26
27,93,13,43,53857,31017,344,2167,15245,54024,1,0,1,8,2777000,169000000,1172033,57965.67,96744.31,0.1525161,3905.085,1,57.41337,4.01118,38.57545,12.84809,14.83688,18.9425,13.97425,3.986332,13.36031,-1.880485,10.15052,3.7612,3.620698,26
27,94,13,44,53857,30108,329,2054,14452,53560,1,0,1,9,2832000,170000000,1032112,55502.59,94832.83,0.1472805,3744.359,1,56.21359,3.834951,39.95145,12.8396,14.85649,18.94999,13.84712,3.986332,13.37529,-1.915416,10.14342,3.78419,3.620698,26
27,95,13,44,53857,29810,321,2237,14590,54650,1,0,1,10,2809000,171000000,980411,56108.83,95345.02,0.157417,3831.963,1,54.54712,4.093321,41.35956,12.78391,14.84834,18.95994,13.79573,3.986332,13.31411,-1.848857,10.09999,3.78419,3.620698,26
27,96,13,44,56056,29733,313,2149,14123,54955,1,0,1,11,2809000,169000000,888754,55398.19,95759.69,0.1533903,3840.666,1,54.10427,3.910472,41.98526,12.79707,14.84834,18.94804,13.69758,4.026351,13.34437,-1.87477,10.12817,3.78419,3.620698,26
27,97,13,45,56395,29059,310,2090,13863,55982,1,0,1,12,2848000,160000000,1093671,55982,93738.71,0.150761,4221.863,1,51.90776,3.733343,44.3589,12.82484,14.86213,18.88904,13.90505,4.032381,13.34033,-1.892059,10.24009,3.806663,3.620698,26
28,85,13,14,14240,1012,19,128,1030,2479,1,0,0,0,314000,4488000,113568,3688.988,79260.66,0.1849283,3731.385,1,40.82291,5.163373,54.01371,9.900894,12.65715,15.31692,11.64016,2.656055,12.96828,-1.687787,9.912322,2.639057,2.90541,27
28,86,13,14,14240,1097,20,117,926,3699,1,0,0,1,312000,4302000,239806,5239.377,77691.22,0.1789659,6591.442,1,29.65666,3.163017,67.18032,10.28452,12.65076,15.27459,12.38759,2.656055,12.98106,-1.72056,10.51409,2.639057,2.90541,27
28,87,13,14,14240,995,18,102,1084,3730,1,0,0,2,322000,4788000,334791,5224.09,77419.86,0.131787,7556.711,1,26.6756,2.734584,70.58981,10.5876,12.68231,15.38162,12.72126,2.656055,13.28357,-2.026568,10.95676,2.639057,2.90541,27
28,88,13,14,14240,951,17,151,1183,3930,1,0,0,3,324000,4721000,594158,5398.352,76842.27,0.1753319,7960.278,1,24.19847,3.842239,71.95929,10.33492,12.6885,15.36753,13.2949,2.656055,12.99058,-1.741075,10.72329,2.639057,2.90541,27
28,89,13,14,14240,1040,18,152,1137,4276,1,0,0,4,327000,4645000,264420,5724.23,77346.42,0.1789627,8460.07,1,24.3218,3.554724,72.12348,10.37304,12.69772,15.3513,12.48529,2.656055,12.97663,-1.720578,10.76369,2.639057,2.90541,27
28,90,13,14,14240,1192,18,157,1179,5951,1,0,0,5,329000,5205000,195774,7639.281,85009.27,0.1709418,13487.61,1,20.03025,2.638212,77.33154,10.70749,12.70381,15.46513,12.18472,2.656055,13.11695,-1.766432,11.27596,2.639057,2.90541,27
28,91,13,14,14240,1435,21,163,1178,6876,1,0,0,6,330000,5193000,188242,8254.502,82032.81,0.1661106,14466.06,1,20.86969,2.370564,76.75974,10.81361,12.70685,15.46282,12.14548,2.656055,13.10998,-1.795102,11.37466,2.639057,2.90541,27
28,92,13,14,14240,1513,22,177,1240,5838,1,0,0,7,329000,4714000,199109,6544.843,77099.47,0.1600246,10197.86,1,25.91641,3.03186,71.05173,10.61886,12.70381,15.36605,12.20161,2.656055,13.08528,-1.832428,11.06236,2.639057,2.90541,27
28,93,13,14,14240,1648,23,170,1184,7162,1,0,0,8,326000,4221000,132056,7684.549,76880.02,0.154057,12574.35,1,23.01033,2.373639,74.61603,10.8174,12.69465,15.25558,11.79098,2.656055,13.12043,-1.870433,11.30985,2.639057,2.90541,27
28,94,13,14,14240,1621,23,162,1119,6471,1,0,0,9,331000,4720000,141241,6705.7,73034.47,0.1500229,10653.58,1,25.05022,2.503477,72.4463,10.70768,12.70987,15.36732,11.85822,2.656055,13.09565,-1.896967,11.17062,2.639057,2.90541,27
28,95,13,14,14240,1629,22,178,1159,6428,1,0,0,10,330000,4514000,88774,6599.589,76022.03,0.1576804,10404.28,1,25.34225,2.769135,71.88861,10.64195,12.70685,15.32269,11.39385,2.656055,13.08596,-1.847185,11.09716,2.639057,2.90541,27
28,96,13,14,14455,1596,22,187,1220,6071,1,0,0,11,325000,4660000,48589,6119.96,73130.5,0.1545148,9479.344,1,26.28891,3.080217,70.63087,10.58678,12.69158,15.35453,10.79115,2.67104,13.06747,-1.867465,11.02434,2.639057,2.90541,27
28,97,13,14,14455,1449,19,192,1192,5982,1,0,0,12,326000,4656000,112876,5982,76263.16,0.1610738,9519.737,1,24.22267,3.209629,72.5677,10.5224,12.69465,15.35367,11.63405,2.67104,13.06784,-1.825893,10.98701,2.639057,2.90541,27
29,85,12,30,71231,26861,459,1986,17135,41596,0,0,0,0,1851000,44200000,26300000,61898.81,87084.38,0.1724749,4719.335,0,64.57592,4.774498,30.64958,12.79076,14.43124,17.60455,17.08544,4.265928,13.13214,-1.757504,10.21693,3.401197,2.64553,28
29,86,12,30,71231,27273,458,2142,17500,42743,0,0,0,1,1853000,42700000,27300000,60542.5,84345.66,0.1733711,4761.208,0,63.80694,5.011347,31.18172,12.76342,14.43232,17.57067,17.12218,4.265928,13.095,-1.752321,10.22058,3.401197,2.64553,28
29,87,12,30,71231,26583,453,2240,17920,43020,0,0,0,2,1927000,49900000,26700000,60252.1,82187.84,0.17507,5097.091,0,61.79219,5.206881,33.00093,12.74886,14.47147,17.72635,17.10044,4.265928,13.05933,-1.742569,10.27899,3.401197,2.64553,28
29,88,12,30,71231,29370,466,2389,18961,46579,0,0,0,3,1988000,50600000,28300000,63982.14,86573.84,0.1730707,5218.442,0,63.05416,5.128921,31.81691,12.82041,14.50264,17.73899,17.15677,4.265928,13.12281,-1.754055,10.31401,3.401197,2.64553,28
29,89,12,30,71231,31379,472,2335,18387,49696,0,0,0,4,1975000,50400000,28300000,66527.45,88997.23,0.1700025,5484.469,0,63.1419,4.698567,32.15953,12.87731,14.49608,17.7362,17.16006,4.265928,13.1683,-1.771942,10.38162,3.401197,2.64553,28
29,90,12,30,71231,33831,486,2431,18993,54209,0,0,0,5,1984000,52800000,30800000,69587.94,89359.58,0.1643062,5719.591,0,62.40845,4.484495,33.10705,12.95637,14.50063,17.78174,17.24222,4.265928,13.20645,-1.806024,10.45768,3.401197,2.64553,28
29,91,12,30,71231,37022,483,2462,19070,60015,0,0,0,6,1991000,54800000,27000000,72046.82,92016.93,0.154986,6228.724,0,61.68791,4.102308,34.20978,13.04949,14.50415,17.81902,17.11081,4.265928,13.29415,-1.864421,10.60135,3.401197,2.64553,28
29,92,12,30,71231,41137,491,2641,18723,65831,0,0,0,7,1996000,50400000,24900000,73801.57,93926.09,0.158135,5598.527,0,62.4888,4.011788,33.49942,13.05344,14.50666,17.73647,17.03129,4.265928,13.29457,-1.844306,10.47456,3.401197,2.64553,28
29,93,12,30,71231,40700,474,2995,19411,63088,0,0,0,8,1957000,49300000,22200000,67690.99,92129.8,0.1655515,4761.542,0,64.51306,4.747337,30.7396,12.92118,14.48692,17.7136,16.91465,4.265928,13.22943,-1.798473,10.2668,3.401197,2.64553,28
29,94,12,31,71231,40386,451,2023,19140,63292,0,0,0,9,1922000,50600000,22900000,65587.57,92795.52,0.1095284,4952.04,0,63.80901,3.196296,32.99469,13.30271,14.46888,17.7393,16.94613,4.265928,13.64972,-2.211572,10.71913,3.433987,2.64553,28
29,95,12,31,71231,39377,437,3198,19651,65195,0,0,0,10,1929000,46000000,27100000,66935.32,92512.89,0.167084,5314.375,0,60.3988,4.905284,34.69591,12.90074,14.47251,17.64319,17.11676,4.265928,13.22436,-1.789259,10.36743,3.433987,2.64553,28
29,96,12,31,76152,38554,425,3074,19517,65570,0,0,0,11,1943000,40300000,25700000,66098.79,91446.87,0.1587739,5584.239,0,58.79823,4.688119,36.51365,12.93918,14.47974,17.51228,17.06155,4.332731,13.26379,-1.840274,10.46798,3.433987,2.64553,28
30,85,12,30,63139,9386,167,1198,9682,17297,0,0,0,0,1025000,17800000,18700000,25739.58,83636.3,0.1841291,5479.75,0,54.26374,6.926056,38.8102,11.8479,13.8402,16.69538,16.74173,4.145339,13.02635,-1.692118,10.30093,3.401197,2.822461,29
30,86,12,30,63139,9406,162,1319,9889,18093,0,0,0,1,1031000,17700000,20400000,25627.48,82240.41,0.1889243,6510.456,0,51.98696,7.290112,40.72293,11.81783,13.84604,16.68874,16.83266,4.145339,12.98381,-1.666409,10.44757,3.401197,2.822461,29
30,87,12,30,63139,9493,164,1385,10748,18591,0,0,0,2,1093000,20200000,18000000,26037.82,81070.23,0.1804779,6418.61,0,51.06234,7.449841,41.48782,11.87945,13.90444,16.81981,16.70768,4.145339,13.01522,-1.712147,10.4791,3.401197,2.822461,29
30,88,12,30,63139,10233,166,1538,11460,20155,0,0,0,3,1114000,20200000,19000000,27685.44,84676.62,0.1843488,6842.831,0,50.77152,7.630861,41.59762,11.91959,13.92347,16.8209,16.76128,4.145339,13.03752,-1.690926,10.52188,3.401197,2.822461,29
30,89,12,30,63139,10977,165,1586,12494,21241,0,0,0,4,1088000,20300000,12500000,28435.07,89059.27,0.1699343,6902.635,0,51.67836,7.466692,40.85495,12.02772,13.89985,16.82391,16.3407,4.145339,13.1694,-1.772343,10.612,3.401197,2.822461,29
30,90,12,30,63139,11461,167,1576,11612,22634,0,0,0,5,1089000,20900000,12200000,29055.2,88098.52,0.1742255,6976.014,0,50.63621,6.962976,42.40081,12.02436,13.90077,16.85755,16.31338,4.145339,13.13362,-1.747405,10.59764,3.401197,2.822461,29
30,91,12,30,63139,12688,167,1598,11686,25078,0,0,0,6,1092000,21500000,11800000,30105.64,91207.74,0.1641594,7647.923,0,50.59415,6.372119,43.03373,12.11938,13.90352,16.88514,16.27986,4.145339,13.22781,-1.806917,10.74911,3.401197,2.822461,29
30,92,12,30,63139,14573,179,1859,12410,27910,0,0,0,7,1101000,21200000,14000000,31289.24,91270.63,0.1679356,6632.842,0,52.21426,6.660695,41.12505,12.1352,13.91173,16.87163,16.45739,4.145339,13.20576,-1.784175,10.58396,3.401197,2.822461,29
30,93,12,30,63139,14638,176,2058,12245,27473,0,0,0,8,1075000,20700000,13200000,29477.47,89238.69,0.1803311,5960.466,0,53.2814,7.490991,39.22761,12.00434,13.88783,16.84618,16.39652,4.145339,13.11203,-1.71296,10.40586,3.401197,2.822461,29
30,94,12,30,63139,15043,167,1441,12135,28668,0,0,0,9,1099000,22600000,16200000,29707.77,93344.92,0.1230543,6508.2,0,52.47314,5.02651,42.50035,12.39429,13.90991,16.93461,16.59867,4.145339,13.53919,-2.095129,10.87595,3.401197,2.822461,29
30,95,12,26,63139,14454,168,1935,11117,29163,0,0,0,10,1031000,19300000,13200000,29941.48,88332.36,0.1787041,6760.304,0,49.5628,6.63512,43.80208,12.02902,13.84604,16.77567,16.39729,4.145339,13.11089,-1.722024,10.54085,3.258096,2.822461,29
30,96,12,26,64026,14206,163,1750,10385,28669,0,0,0,11,1011000,17500000,11500000,28900.2,87856.23,0.1698713,6831.303,0,49.55178,6.104154,44.34407,12.04432,13.82645,16.6764,16.25792,4.159289,13.15617,-1.772714,10.60198,3.258096,2.822461,29
31,85,13,19,21935,3370,58,118,1044,6064,1,0,0,0,328000,4689000,266731,9023.81,86463.47,0.1681947,8333.333,1,55.57388,1.94591,42.48021,10.89025,12.70077,15.36073,12.494,3.088084,13.15011,-1.782633,10.81065,2.944439,3.240459,30
31,86,13,19,21935,3455,58,135,1079,6516,1,0,0,1,328000,4682000,301161,9229.462,84375.31,0.1772179,10158.03,1,53.02333,2.071823,44.90485,10.86053,12.70077,15.35924,12.6154,3.088084,13.07341,-1.730375,10.9564,2.944439,3.240459,30
31,87,13,19,21935,3717,64,130,1064,6610,1,0,0,2,339000,5150000,167256,9257.703,81341.91,0.1711211,9484.677,1,56.23298,1.966717,41.8003,10.89859,12.73376,15.45451,12.02728,3.088084,13.0718,-1.765384,10.92282,2.944439,3.240459,30
31,88,13,19,21935,4038,64,148,1145,7413,1,0,0,3,331000,5075000,140081,10182.69,86667.24,0.1775517,10864.44,1,54.47187,1.996493,43.53163,10.95694,12.70987,15.43984,11.84998,3.088084,13.09832,-1.728493,11.02174,2.944439,3.240459,30
31,89,13,19,21935,4501,66,160,1215,8022,1,0,0,4,321000,4924000,159902,10738.96,91294.48,0.1762881,11027.77,1,56.1082,1.994515,41.89728,11.01727,12.6792,15.40963,11.98232,3.088084,13.15748,-1.735635,11.04381,2.944439,3.240459,30
31,90,13,19,21935,5127,71,170,1275,8838,1,0,0,5,378000,5168000,131566,11345.31,92697.39,0.1711596,9469.94,1,58.01086,1.923512,40.06563,11.10172,12.84265,15.458,11.78726,3.088084,13.20225,-1.765159,10.92104,2.944439,3.240459,30
31,91,13,19,21935,5806,75,139,1034,10236,1,0,0,6,385000,5154000,153645,12288.12,92933.17,0.1613798,10731.79,1,56.72137,1.357952,41.92067,11.24038,12.861,15.45528,11.9424,3.088084,13.26363,-1.823995,11.10496,2.944439,3.240459,30
31,92,13,19,21935,5896,74,129,906,10141,1,0,0,7,392000,5152000,141965,11368.83,89322.51,0.1596234,9694.012,1,58.14022,1.272064,40.58771,11.17357,12.87902,15.4549,11.86334,3.088084,13.23495,-1.834938,11.0142,2.944439,3.240459,30
31,93,13,19,21935,5948,70,134,934,10206,1,0,0,8,388000,4866000,130521,10950.64,91171.06,0.1539366,9295.993,1,58.27944,1.312953,40.4076,11.17237,12.86876,15.39778,11.77929,3.088084,13.29171,-1.871214,11.00855,2.944439,3.240459,30
31,94,13,19,21935,5786,66,143,700,10248,1,0,0,9,403000,5841000,133826,10619.69,90846.29,0.211695,9402.621,1,56.4598,1.395394,42.14481,10.82307,12.90669,15.58041,11.8043,3.088084,12.96953,-1.552608,10.70135,2.944439,3.240459,30
31,95,13,19,21935,5569,64,150,949,11120,1,0,0,10,401000,5578000,111614,11416.84,89338.43,0.1622804,12718.29,1,50.08094,1.348921,48.57014,11.16127,12.90172,15.53434,11.6228,3.088084,13.21862,-1.818429,11.26923,2.944439,3.240459,30
31,96,13,19,21935,5754,66,147,958,11386,1,0,0,11,399000,5935000,93782,11477.82,87884.9,0.1546821,12681.73,1,50.53575,1.291059,48.17319,11.21456,12.89672,15.59638,11.44873,3.088084,13.25017,-1.866383,11.3143,2.944439,3.240459,30
31,97,13,19,21935,5808,67,155,944,12178,1,0,0,12,396000,6568000,91655,12178,86686.57,0.1641949,14254.59,1,47.69256,1.272787,51.03465,11.21409,12.88917,15.69772,11.42579,3.088084,13.17675,-1.806701,11.37153,2.944439,3.240459,30
32,85,13,5,3916,1018,19,62,550,1534,0,0,0,0,85000,2166000,315992,2282.738,79730.58,0.1677489,1164.819,0,66.36245,4.041721,29.59583,9.518418,11.35041,14.58839,12.66347,1.365071,13.0717,-1.785287,8.845609,1.609438,3.233316,31
32,86,13,5,3916,1067,19,66,580,1565,0,0,0,1,85000,2216000,358973,2216.714,79543.77,0.16118,1054.997,0,68.17892,4.217252,27.60383,9.529015,11.35041,14.61121,12.791,1.365071,13.1093,-1.825233,8.786526,1.609438,3.233316,31
32,87,13,5,3916,1075,19,61,506,1575,0,0,0,2,87000,2426000,282632,2205.882,79242.23,0.1688422,1060.079,0,68.25397,3.873016,27.87302,9.477674,11.37366,14.70175,12.5519,1.365071,13.05906,-1.77879,8.744889,1.609438,3.233316,31
32,88,13,5,3916,1162,19,61,506,1751,0,0,0,3,81000,2321000,317852,2405.22,84008.1,0.1655953,1250.474,0,66.36208,3.483724,30.1542,9.583605,11.3022,14.65751,12.66934,1.365071,13.13688,-1.798209,8.929486,1.609438,3.233316,31
32,89,13,5,3916,1379,19,67,537,2293,0,0,0,4,96000,2881000,321864,3069.612,97160.58,0.1670244,1954.946,0,60.13956,2.921936,36.93851,9.818922,11.4721,14.87365,12.68188,1.365071,13.27374,-1.789615,9.367733,1.609438,3.233316,31
32,90,13,6,3916,1579,23,65,512,2293,0,0,0,5,95000,2143000,283531,2943.517,88128.59,0.1629694,1436.413,0,68.86176,2.834714,28.30353,9.801554,11.46163,14.57772,12.55508,1.365071,13.20074,-1.814193,9.084097,1.791759,3.233316,31
32,91,13,6,3916,1769,22,76,589,2765,0,0,0,6,95000,2428000,265264,3319.328,96529.52,0.1549007,1525.472,0,63.9783,2.748644,33.27306,9.972488,11.46163,14.70258,12.48848,1.365071,13.34258,-1.864971,9.19503,1.791759,3.233316,31
32,92,13,6,3916,1705,22,77,540,2665,0,0,0,7,94000,2363000,287239,2987.668,86883.41,0.1598572,1367.279,0,63.97749,2.889306,33.13321,9.835723,11.45105,14.67544,12.56807,1.365071,13.2058,-1.833475,9.054052,1.791759,3.233316,31
32,93,13,6,3916,1683,21,78,537,2638,0,0,0,8,94000,2428000,290910,2830.472,85990.2,0.1558491,1299.706,0,63.79833,2.956785,33.24488,9.807066,11.45105,14.70258,12.58077,1.365071,13.22086,-1.858867,9.02876,1.791759,3.233316,31
32,94,13,6,3916,1598,20,108,661,2386,0,0,0,9,96000,2436000,329297,2472.539,82797.93,0.1693148,1069.292,0,66.97401,4.526404,28.49958,9.588996,11.4721,14.70587,12.70472,1.365071,13.10015,-1.775995,8.750748,1.791759,3.233316,31
32,95,13,6,3916,1511,18,118,729,2303,0,0,0,10,94000,2049000,289293,2364.477,86185.27,0.1661864,1050.063,0,65.61008,5.123752,29.26617,9.562957,11.45105,14.53286,12.5752,1.365071,13.1589,-1.794645,8.751251,1.791759,3.233316,31
32,96,13,6,4013,1530,18,118,755,2422,0,0,0,11,92000,1972000,269344,2441.532,85685.48,0.1575518,1183.979,0,63.17093,4.872006,31.95706,9.648382,11.42954,14.49456,12.50375,1.389539,13.20644,-1.848001,8.924637,1.791759,3.233316,31
32,97,13,6,4013,1358,17,123,733,2407,0,0,0,12,89000,1982000,260972,2407,79882.35,0.1678035,1048.698,0,56.41878,5.110096,38.47113,9.571098,11.39639,14.49962,12.47217,1.389539,13.07327,-1.784961,8.740266,1.791759,3.233316,31
33,88,7,16,15041,4141,87,497,4546,10883,1,0,0,3,2008000,29300000,17611,14949.18,65381.46,0.1501743,5924.238,1,38.05017,4.566755,57.38307,11.50837,14.51265,17.19357,9.776279,2.71078,12.98395,-1.895959,10.58277,2.772589,2.436116,32
33,89,7,16,15128,4470,88,522,4823,11409,1,0,0,4,2158000,34700000,19180,15273.09,67999.27,0.1448881,5932.57,1,39.1796,4.575335,56.24507,11.56564,14.58469,17.36251,9.861624,2.716547,13.05905,-1.931794,10.62001,2.772589,2.436116,32
33,90,7,17,15128,4484,87,516,4739,13635,1,0,0,5,2002000,38900000,19593,17503.21,66162.04,0.1397737,7409.575,1,32.88596,3.784379,63.32967,11.73787,14.50966,17.4772,9.882928,2.716547,13.06759,-1.96773,10.87826,2.833213,2.436116,32
33,91,7,18,15128,5196,87,568,5238,12675,1,0,0,6,2133000,39200000,18279,15216.09,71697.64,0.1301781,5545.801,1,40.99408,4.481262,54.52465,11.66896,14.57304,17.48421,9.813508,2.716547,13.21906,-2.038852,10.65965,2.890372,2.436116,32
33,92,7,18,15128,4971,58,581,4971,13257,1,0,0,7,2015000,39200000,16058,14862.11,96083.96,0.131029,5773.992,1,37.49717,4.38259,58.12024,11.63891,14.51613,17.48421,9.683963,2.716547,13.50531,-2.032336,10.69346,2.890372,2.436116,32
33,93,7,18,15128,5209,59,648,5093,14886,1,0,0,8,2042000,39200000,14267,15972.1,94729.76,0.1365166,6475.781,1,34.99261,4.353084,60.6543,11.66991,14.52944,17.48421,9.565704,2.716547,13.45009,-1.991309,10.76713,2.890372,2.436116,32
33,94,7,18,15128,5255,58,638,5014,14089,1,0,0,9,2023000,39200000,13950,14600,93889.59,0.1318588,3894.207,1,37.2986,4.528356,58.17304,11.6148,14.52009,17.48421,9.543235,2.716547,13.4759,-2.026024,10.29327,2.890372,2.436116,32
34,85,10,13,13068,1647,32,70,743,2380,1,0,0,0,282000,9319000,43241,3541.667,76590.41,0.1401974,1872.12,1,69.20168,2.941176,27.85714,10.13706,12.54966,16.04757,10.67454,2.570167,13.21093,-1.964704,9.499531,2.564949,3.613617,33
34,86,10,13,13068,1699,33,133,1123,2911,1,0,0,1,302000,10200000,41851,4123.229,72924.72,0.1677518,2900.054,1,58.36482,4.568877,37.0663,10.10966,12.61818,16.13907,10.64187,2.570167,12.98245,-1.78527,9.757754,2.564949,3.613617,33
34,87,10,13,13068,1968,33,176,1586,3586,1,0,0,2,340000,8158000,40612,5022.409,83524.32,0.1554216,3832.273,1,54.88009,4.907976,40.21194,10.38328,12.7367,15.91451,10.61182,2.570167,13.19451,-1.861614,10.11283,2.564949,3.613617,33
34,88,10,13,13068,2082,33,193,1726,3445,1,0,0,3,316000,9807000,41820,4732.143,86663.34,0.1535978,3049.607,1,60.43541,5.602322,33.96227,10.33555,12.6635,16.09861,10.64113,2.570167,13.2432,-1.873417,9.896186,2.564949,3.613617,33
34,89,10,13,13068,2156,34,179,1514,3758,1,0,0,4,387000,10300000,42867,5030.79,84888.58,0.1582729,3614.712,1,57.37094,4.763172,37.86589,10.36677,12.86618,16.14697,10.66586,2.570167,13.19253,-1.843434,10.0362,2.564949,3.613617,33
34,90,10,13,13068,2346,36,197,1612,3784,1,0,0,5,334000,10500000,40389,4857.51,83654.26,0.1568786,2923.061,1,61.99789,5.206131,32.79598,10.34056,12.7189,16.16669,10.60631,2.570167,13.18673,-1.852283,9.83267,2.564949,3.613617,33
34,91,10,13,13068,2536,33,201,1606,4484,1,0,0,6,323000,12000000,38345,5382.953,92255.09,0.1502469,3848.145,1,56.55664,4.482605,38.96075,10.48647,12.68541,16.29867,10.55438,2.570167,13.32779,-1.895475,10.15082,2.564949,3.613617,33
34,92,10,13,13068,2592,33,197,1416,4596,1,0,0,7,304000,12000000,37426,5152.466,88055.44,0.1559689,3010.081,1,56.39687,4.286336,39.3168,10.40533,12.62478,16.29867,10.53012,2.570167,13.24382,-1.858098,9.867821,2.564949,3.613617,33
34,93,10,13,13068,2586,31,232,1833,4682,1,0,0,8,306000,12000000,37154,5023.605,89505.75,0.1358031,2176.279,1,55.23281,4.955147,39.81205,10.51845,12.63134,16.29867,10.52283,2.570167,13.39861,-1.996549,9.681921,2.564949,3.613617,33
34,94,10,13,13068,2463,31,252,1914,4917,1,0,0,9,315000,12000000,94500,5095.337,82333.28,0.1364367,2601.899,1,50.09152,5.125076,44.78341,10.52798,12.66033,16.29867,11.45636,2.570167,13.31042,-1.991894,9.855891,2.564949,3.613617,33
35,85,13,33,32318,8397,146,567,5537,13590,1,0,0,0,1075000,30300000,931171,20223.21,85585.86,0.152384,3431.669,1,61.78808,4.172185,34.03974,11.79594,13.88783,17.22771,13.7442,3.475624,13.23863,-1.881352,10.02215,3.496508,3.275428,34
35,86,13,33,32318,8612,148,619,5825,13778,1,0,0,1,1077000,30400000,982200,19515.58,82420.95,0.1505186,3210.623,1,62.50544,4.49267,33.00189,11.77264,13.88969,17.2285,13.79755,3.475624,13.21326,-1.893669,9.96789,3.496508,3.275428,34
